ActivationID,ActivationDate,KAM_ID,Product_ID,Customer_PID,PortIn,Quantity,Points,PointsEligible
ACT-2026-006201,2026-08-14,K11,P-MOB-GSM,PID654565,None,1,0.97,True
ACT-2026-006202,2026-08-14,K11,P-MOB-GSM,PID839772,None,1,0.97,True
ACT-2026-006203,2026-08-14,K11,P-MOB-OTH,PID100576,None,1,1.46,True
ACT-2026-006204,2026-08-14,K11,P-MOB-GSM,PID570641,MNP,1,1.95,True
ACT-2026-006205,2026-08-14,K11,P-MOB-OTH,PID501127,None,1,1.46,True
ACT-2026-006206,2026-08-14,K11,P-MOB-OTH,PID622929,None,1,1.46,True
ACT-2026-006207,2026-08-14,K12,P-MOB-OTH,PID410221,None,1,1.46,True
ACT-2026-006208,2026-08-14,K12,P-MOB-GSM,PID415678,MNP,1,1.95,True
ACT-2026-006209,2026-08-14,K12,P-MOB-GSM,PID276963,None,1,0.97,True
ACT-2026-006210,2026-08-14,K12,P-DEV-DEV,PID324939,None,1,5.77,True
ACT-2026-006211,2026-08-14,K13,P-MOB-GSM,PID838784,None,1,1.04,True
ACT-2026-006212,2026-08-14,K13,P-MOB-OTH,PID784558,None,1,1.57,True
ACT-2026-006213,2026-08-14,K13,P-FIX-FBR,PID497467,None,1,6.69,True
ACT-2026-006214,2026-08-14,K13,P-MOB-GSM,PID945360,MNP,1,2.09,True
ACT-2026-006215,2026-08-14,K13,P-MOB-OTH,PID252995,None,1,1.57,True
ACT-2026-006216,2026-08-14,K13,P-DIG-SVC,PID998063,None,1,4.99,True
ACT-2026-006217,2026-08-14,K13,P-MOB-OTH,PID535449,None,1,1.57,True
ACT-2026-006218,2026-08-14,K13,P-MOB-GSM,PID176130,None,1,1.04,True
ACT-2026-006219,2026-08-14,K13,P-FIX-FBR,PID529829,None,1,6.69,True
ACT-2026-006220,2026-08-14,K13,P-MOB-GSM,PID904807,None,1,1.04,True
ACT-2026-006221,2026-08-14,K13,P-MOB-GSM,PID659342,None,1,1.04,True
ACT-2026-006222,2026-08-14,K13,P-MOB-GSM,PID583694,None,1,1.04,True
ACT-2026-006223,2026-08-14,K13,P-MOB-GSM,PID917989,MNP,1,2.09,True
ACT-2026-006224,2026-08-14,K13,P-FIX-BIB,PID919672,None,1,10.04,True
ACT-2026-006225,2026-08-14,K13,P-DEV-DEV,PID272633,None,1,6.35,True
ACT-2026-006226,2026-08-14,K13,P-MOB-GSM,PID312878,None,1,1.04,True
ACT-2026-006227,2026-08-14,K13,P-MOB-GSM,PID543511,None,1,1.04,True
ACT-2026-006228,2026-08-14,K13,P-FIX-WFA,PID136654,None,1,4.02,True
ACT-2026-006229,2026-08-14,K13,P-MOB-GSM,PID908607,None,1,1.04,True
ACT-2026-006230,2026-08-14,K13,P-MOB-GSM,PID249432,None,1,1.04,True
ACT-2026-006231,2026-08-14,K14,P-MOB-GSM,PID783458,MNP,1,2.09,True
ACT-2026-006232,2026-08-14,K14,P-MOB-GSM,PID867558,MNP,1,2.09,True
ACT-2026-006233,2026-08-14,K14,P-MOB-GSM,PID132137,None,1,1.04,True
ACT-2026-006234,2026-08-14,K14,P-MOB-OTH,PID780077,None,1,1.57,True
ACT-2026-006235,2026-08-14,K14,P-MOB-GSM,PID478703,None,1,1.04,True
ACT-2026-006236,2026-08-14,K14,P-MOB-GSM,PID124687,MNP,1,2.09,True
ACT-2026-006237,2026-08-14,K14,P-MOB-GSM,PID736395,None,1,1.04,True
ACT-2026-006238,2026-08-14,K14,P-MOB-GSM,PID405704,None,1,1.04,True
ACT-2026-006239,2026-08-14,K15,P-MOB-GSM,PID177009,None,1,1.04,True
ACT-2026-006240,2026-08-14,K15,P-MOB-OTH,PID263095,None,1,1.57,True
ACT-2026-006241,2026-08-14,K15,P-MOB-GSM,PID691073,None,1,1.04,True
ACT-2026-006242,2026-08-14,K15,P-MOB-GSM,PID849992,None,1,1.04,True
ACT-2026-006243,2026-08-14,K15,P-MOB-GSM,PID605998,None,1,1.04,True
ACT-2026-006244,2026-08-14,K15,P-MOB-GSM,PID367235,None,1,1.04,True
ACT-2026-006245,2026-08-14,K15,P-MOB-GSM,PID309785,None,1,1.04,True
ACT-2026-006246,2026-08-14,K15,P-MOB-GSM,PID224667,None,1,1.04,True
ACT-2026-006247,2026-08-14,K15,P-MOB-GSM,PID970076,MNP,1,2.09,True
ACT-2026-006248,2026-08-14,K16,P-MOB-GSM,PID366642,None,1,1.04,True
ACT-2026-006249,2026-08-14,K16,P-MOB-GSM,PID192773,None,1,1.04,True
ACT-2026-006250,2026-08-14,K16,P-MOB-GSM,PID576555,None,1,1.04,True
ACT-2026-006251,2026-08-14,K16,P-MOB-GSM,PID595270,None,1,1.04,True
ACT-2026-006252,2026-08-14,K16,P-MOB-GSM,PID576241,None,1,1.04,True
ACT-2026-006253,2026-08-14,K16,P-FIX-WFA,PID993949,None,1,4.02,True
ACT-2026-006254,2026-08-14,K16,P-MOB-GSM,PID432201,None,1,1.04,True
ACT-2026-006255,2026-08-14,K16,P-MOB-GSM,PID206721,None,1,1.04,True
ACT-2026-006256,2026-08-14,K17,P-MOB-GSM,PID399337,None,1,1.04,True
ACT-2026-006257,2026-08-14,K17,P-MOB-GSM,PID896750,MNP,1,2.09,True
ACT-2026-006258,2026-08-14,K17,P-MOB-GSM,PID443151,MNP,1,2.09,True
ACT-2026-006259,2026-08-14,K17,P-MOB-GSM,PID501971,None,1,1.04,True
ACT-2026-006260,2026-08-14,K18,P-MOB-GSM,PID419053,None,1,1.04,True
ACT-2026-006261,2026-08-14,K18,P-MOB-GSM,PID381867,None,1,1.04,True
ACT-2026-006262,2026-08-15,K01,P-MOB-GSM,PID273587,None,1,1.01,True
ACT-2026-006263,2026-08-15,K01,P-DEV-DEV,PID506736,None,1,4.38,True
ACT-2026-006264,2026-08-15,K01,P-MOB-GSM,PID496800,MNP,1,2.02,True
ACT-2026-006265,2026-08-15,K01,P-MOB-GSM,PID524806,MNP,1,2.02,True
ACT-2026-006266,2026-08-15,K01,P-MOB-GSM,PID539815,None,1,1.01,True
ACT-2026-006267,2026-08-15,K01,P-MOB-GSM,PID470293,None,1,1.01,True
ACT-2026-006268,2026-08-15,K01,P-MOB-GSM,PID516866,MNP,1,2.02,True
ACT-2026-006269,2026-08-15,K02,P-MOB-GSM,PID553226,None,1,1.01,True
ACT-2026-006270,2026-08-15,K02,P-MOB-GSM,PID930397,None,1,1.01,True
ACT-2026-006271,2026-08-15,K02,P-MOB-GSM,PID291388,None,1,1.01,True
ACT-2026-006272,2026-08-15,K02,P-MOB-GSM,PID683357,None,1,1.01,True
ACT-2026-006273,2026-08-15,K02,P-MOB-GSM,PID964541,None,1,1.01,True
ACT-2026-006274,2026-08-15,K02,P-MOB-GSM,PID922847,None,1,1.01,True
ACT-2026-006275,2026-08-15,K03,P-MOB-GSM,PID475245,None,1,1.01,True
ACT-2026-006276,2026-08-15,K03,P-MOB-GSM,PID104448,None,1,1.01,True
ACT-2026-006277,2026-08-15,K03,P-MOB-GSM,PID526933,MNP,1,2.02,True
ACT-2026-006278,2026-08-15,K04,P-MOB-GSM,PID671398,None,1,1.01,True
ACT-2026-006279,2026-08-15,K04,P-FIX-WFA,PID538795,FNP,1,6.55,True
ACT-2026-006280,2026-08-15,K05,P-MOB-GSM,PID407305,MNP,1,2.02,True
ACT-2026-006281,2026-08-15,K06,P-MOB-GSM,PID102271,MNP,1,2.02,True
ACT-2026-006282,2026-08-15,K06,P-MOB-GSM,PID752454,None,1,1.01,True
ACT-2026-006283,2026-08-15,K06,P-MOB-GSM,PID945819,None,1,1.01,True
ACT-2026-006284,2026-08-15,K07,P-FIX-FBR,PID793989,None,1,9.91,True
ACT-2026-006285,2026-08-15,K07,P-MOB-GSM,PID115604,None,1,0.0,False
ACT-2026-006286,2026-08-15,K07,P-MOB-GSM,PID211337,None,1,0.97,True
ACT-2026-006287,2026-08-15,K07,P-MOB-OTH,PID438478,None,1,1.46,True
ACT-2026-006288,2026-08-15,K08,P-MOB-GSM,PID249132,None,1,0.97,True
ACT-2026-006289,2026-08-15,K08,P-MOB-GSM,PID307323,None,1,0.97,True
ACT-2026-006290,2026-08-15,K08,P-MOB-GSM,PID469354,None,1,0.97,True
ACT-2026-006291,2026-08-15,K09,P-MOB-OTH,PID404822,None,1,1.46,True
ACT-2026-006292,2026-08-15,K10,P-MOB-GSM,PID563426,None,1,0.97,True
ACT-2026-006293,2026-08-15,K10,P-MOB-GSM,PID665499,None,1,0.97,True
ACT-2026-006294,2026-08-15,K10,P-FIX-WFA,PID657468,None,1,5.95,True
ACT-2026-006295,2026-08-15,K11,P-MOB-GSM,PID383650,None,1,0.97,True
ACT-2026-006296,2026-08-15,K11,P-MOB-GSM,PID425453,None,1,0.97,True
ACT-2026-006297,2026-08-15,K11,P-MOB-GSM,PID837681,None,1,0.97,True
ACT-2026-006298,2026-08-15,K13,P-MOB-GSM,PID291623,None,1,1.04,True
ACT-2026-006299,2026-08-15,K13,P-MOB-GSM,PID341647,None,1,1.04,True
ACT-2026-006300,2026-08-15,K14,P-MOB-GSM,PID784356,None,1,1.04,True
ACT-2026-006301,2026-08-15,K14,P-MOB-GSM,PID379393,None,1,1.04,True
ACT-2026-006302,2026-08-15,K14,P-MOB-GSM,PID929116,None,1,1.04,True
ACT-2026-006303,2026-08-15,K14,P-FIX-WFA,PID700050,None,1,4.02,True
ACT-2026-006304,2026-08-15,K15,P-MOB-GSM,PID651027,None,1,1.04,True
ACT-2026-006305,2026-08-15,K15,P-MOB-GSM,PID732136,None,1,1.04,True
ACT-2026-006306,2026-08-15,K15,P-MOB-GSM,PID711299,None,1,1.04,True
ACT-2026-006307,2026-08-15,K15,P-MOB-GSM,PID663580,None,1,1.04,True
ACT-2026-006308,2026-08-16,K01,P-MOB-GSM,PID923075,None,1,0.0,True
ACT-2026-006309,2026-08-16,K01,P-FIX-BIB,PID384081,None,1,16.39,True
ACT-2026-006310,2026-08-16,K01,P-MOB-GSM,PID183595,None,1,1.01,True
ACT-2026-006311,2026-08-16,K01,P-MOB-OTH,PID692336,None,1,1.52,True
ACT-2026-006312,2026-08-16,K01,P-MOB-GSM,PID268022,None,1,1.01,True
ACT-2026-006313,2026-08-16,K01,P-MOB-GSM,PID329112,None,1,1.01,True
ACT-2026-006314,2026-08-16,K02,P-FIX-FBR,PID438434,None,1,10.92,True
ACT-2026-006315,2026-08-16,K02,P-MOB-GSM,PID575195,None,1,1.01,True
ACT-2026-006316,2026-08-16,K02,P-MOB-GSM,PID592289,None,1,1.01,True
ACT-2026-006317,2026-08-16,K02,P-MOB-GSM,PID748882,None,1,1.01,True
ACT-2026-006318,2026-08-16,K02,P-MOB-GSM,PID323237,None,1,1.01,True
ACT-2026-006319,2026-08-16,K03,P-MOB-GSM,PID912968,None,1,1.01,True
ACT-2026-006320,2026-08-16,K03,P-FIX-BIB,PID774491,None,1,16.39,True
ACT-2026-006321,2026-08-16,K04,P-MOB-GSM,PID623800,None,1,1.01,True
ACT-2026-006322,2026-08-16,K04,P-MOB-GSM,PID930957,None,1,1.01,True
ACT-2026-006323,2026-08-16,K05,P-MOB-GSM,PID280382,None,1,1.01,True
ACT-2026-006324,2026-08-16,K05,P-MOB-GSM,PID885291,None,1,1.01,True
ACT-2026-006325,2026-08-16,K05,P-MOB-GSM,PID849908,MNP,1,2.02,True
ACT-2026-006326,2026-08-16,K07,P-MOB-GSM,PID467712,MNP,1,1.95,True
ACT-2026-006327,2026-08-16,K07,P-MOB-OTH,PID704748,None,1,1.46,True
ACT-2026-006328,2026-08-16,K07,P-MOB-GSM,PID350865,None,1,0.97,True
ACT-2026-006329,2026-08-16,K08,P-MOB-GSM,PID802954,None,1,0.97,True
ACT-2026-006330,2026-08-16,K08,P-MOB-GSM,PID578798,None,1,0.97,True
ACT-2026-006331,2026-08-16,K08,P-MOB-GSM,PID999832,None,1,0.97,True
ACT-2026-006332,2026-08-16,K08,P-MOB-GSM,PID407458,None,1,0.97,True
ACT-2026-006333,2026-08-16,K09,P-MOB-GSM,PID619946,None,1,0.97,True
ACT-2026-006334,2026-08-16,K10,P-MOB-GSM,PID906366,None,1,0.97,True
ACT-2026-006335,2026-08-16,K10,P-MOB-GSM,PID314078,None,1,0.97,True
ACT-2026-006336,2026-08-16,K11,P-MOB-GSM,PID465099,None,1,0.97,True
ACT-2026-006337,2026-08-16,K13,P-MOB-GSM,PID531236,None,1,1.04,True
ACT-2026-006338,2026-08-16,K13,P-MOB-GSM,PID361774,MNP,1,2.09,True
ACT-2026-006339,2026-08-16,K13,P-MOB-OTH,PID619718,None,1,1.57,True
ACT-2026-006340,2026-08-16,K13,P-MOB-GSM,PID431809,None,1,1.04,True
ACT-2026-006341,2026-08-16,K13,P-MOB-GSM,PID348821,None,1,1.04,True
ACT-2026-006342,2026-08-16,K13,P-MOB-GSM,PID664802,None,1,1.04,True
ACT-2026-006343,2026-08-16,K13,P-MOB-GSM,PID227269,None,1,1.04,True
ACT-2026-006344,2026-08-16,K14,P-MOB-GSM,PID315673,MNP,1,2.09,True
ACT-2026-006345,2026-08-16,K14,P-MOB-GSM,PID740190,None,1,1.04,True
ACT-2026-006346,2026-08-16,K15,P-MOB-GSM,PID378421,None,1,1.04,True
ACT-2026-006347,2026-08-16,K15,P-MOB-GSM,PID206582,None,1,1.04,True
ACT-2026-006348,2026-08-16,K15,P-MOB-GSM,PID789686,None,1,1.04,True
ACT-2026-006349,2026-08-16,K15,P-MOB-GSM,PID611884,None,1,1.04,True
ACT-2026-006350,2026-08-16,K15,P-MOB-GSM,PID925884,None,1,1.04,True
ACT-2026-006351,2026-08-16,K16,P-FIX-WFA,PID333771,None,1,4.02,True
ACT-2026-006352,2026-08-16,K16,P-MOB-GSM,PID594109,None,1,1.04,True
ACT-2026-006353,2026-08-16,K17,P-MOB-GSM,PID608267,None,1,1.04,True
ACT-2026-006354,2026-08-17,K01,P-FIX-WFA,PID653756,None,1,6.55,True
ACT-2026-006355,2026-08-17,K01,P-MOB-GSM,PID663527,None,1,1.01,True
ACT-2026-006356,2026-08-17,K01,P-MOB-GSM,PID539720,None,1,1.01,True
ACT-2026-006357,2026-08-17,K01,P-MOB-OTH,PID133672,None,1,1.52,True
ACT-2026-006358,2026-08-17,K01,P-MOB-GSM,PID518816,None,1,1.01,True
ACT-2026-006359,2026-08-17,K01,P-MOB-GSM,PID391465,MNP,1,2.02,True
ACT-2026-006360,2026-08-17,K01,P-MOB-GSM,PID125023,None,1,1.01,True
ACT-2026-006361,2026-08-17,K01,P-MOB-GSM,PID554977,None,1,1.01,True
ACT-2026-006362,2026-08-17,K01,P-MOB-GSM,PID960687,MNP,1,2.02,True
ACT-2026-006363,2026-08-17,K01,P-MOB-GSM,PID698465,None,1,1.01,True
ACT-2026-006364,2026-08-17,K01,P-MOB-GSM,PID946710,None,1,1.01,True
ACT-2026-006365,2026-08-17,K01,P-MOB-GSM,PID341970,None,1,1.01,True
ACT-2026-006366,2026-08-17,K01,P-MOB-GSM,PID449518,None,1,1.01,True
ACT-2026-006367,2026-08-17,K01,P-MOB-GSM,PID785146,MNP,1,2.02,True
ACT-2026-006368,2026-08-17,K01,P-MOB-OTH,PID373282,None,1,1.52,True
ACT-2026-006369,2026-08-17,K01,P-MOB-GSM,PID155222,None,1,0.0,False
ACT-2026-006370,2026-08-17,K01,P-DIG-SVC,PID428858,None,1,5.58,True
ACT-2026-006371,2026-08-17,K01,P-MOB-GSM,PID469932,None,1,1.01,True
ACT-2026-006372,2026-08-17,K01,P-MOB-GSM,PID764000,MNP,1,2.02,True
ACT-2026-006373,2026-08-17,K01,P-MOB-GSM,PID231174,MNP,1,2.02,True
ACT-2026-006374,2026-08-17,K01,P-DEV-DEV,PID781660,None,1,4.38,True
ACT-2026-006375,2026-08-17,K01,P-MOB-GSM,PID950816,MNP,1,2.02,True
ACT-2026-006376,2026-08-17,K01,P-MOB-GSM,PID525425,MNP,1,2.02,True
ACT-2026-006377,2026-08-17,K02,P-MOB-OTH,PID727628,None,1,1.52,True
ACT-2026-006378,2026-08-17,K02,P-MOB-GSM,PID354586,None,1,1.01,True
ACT-2026-006379,2026-08-17,K02,P-FIX-FBR,PID841242,None,1,10.92,True
ACT-2026-006380,2026-08-17,K02,P-MOB-OTH,PID187333,None,1,1.52,True
ACT-2026-006381,2026-08-17,K02,P-MOB-GSM,PID974773,MNP,1,2.02,True
ACT-2026-006382,2026-08-17,K02,P-MOB-GSM,PID384868,None,1,1.01,True
ACT-2026-006383,2026-08-17,K02,P-MOB-GSM,PID257565,None,1,1.01,True
ACT-2026-006384,2026-08-17,K02,P-MOB-GSM,PID825703,None,1,1.01,True
ACT-2026-006385,2026-08-17,K02,P-MOB-GSM,PID793534,None,1,1.01,True
ACT-2026-006386,2026-08-17,K02,P-MOB-OTH,PID693431,None,1,1.52,True
ACT-2026-006387,2026-08-17,K02,P-MOB-GSM,PID447099,None,1,1.01,True
ACT-2026-006388,2026-08-17,K02,P-MOB-GSM,PID266412,MNP,1,2.02,True
ACT-2026-006389,2026-08-17,K02,P-MOB-GSM,PID842409,MNP,1,2.02,True
ACT-2026-006390,2026-08-17,K02,P-MOB-GSM,PID273078,None,1,1.01,True
ACT-2026-006391,2026-08-17,K02,P-MOB-GSM,PID540139,MNP,1,2.02,True
ACT-2026-006392,2026-08-17,K02,P-MOB-GSM,PID478963,MNP,1,2.02,True
ACT-2026-006393,2026-08-17,K02,P-MOB-GSM,PID724532,None,1,1.01,True
ACT-2026-006394,2026-08-17,K02,P-MOB-GSM,PID246614,MNP,1,2.02,True
ACT-2026-006395,2026-08-17,K02,P-MOB-GSM,PID896064,None,1,1.01,True
ACT-2026-006396,2026-08-17,K02,P-MOB-GSM,PID115524,MNP,1,2.02,True
ACT-2026-006397,2026-08-17,K02,P-MOB-OTH,PID394636,None,1,1.52,True
ACT-2026-006398,2026-08-17,K02,P-MOB-GSM,PID766757,None,1,1.01,True
ACT-2026-006399,2026-08-17,K02,P-MOB-GSM,PID957106,None,1,1.01,True
ACT-2026-006400,2026-08-17,K02,P-MOB-GSM,PID862857,None,1,1.01,True
ACT-2026-006401,2026-08-17,K03,P-MOB-GSM,PID830702,None,1,0.0,False
ACT-2026-006402,2026-08-17,K03,P-MOB-GSM,PID715481,None,1,1.01,True
ACT-2026-006403,2026-08-17,K03,P-MOB-GSM,PID866802,None,1,1.01,True
ACT-2026-006404,2026-08-17,K03,P-MOB-GSM,PID169461,MNP,1,2.02,True
ACT-2026-006405,2026-08-17,K03,P-MOB-GSM,PID920789,None,1,1.01,True
ACT-2026-006406,2026-08-17,K03,P-FIX-WFA,PID955032,None,1,6.55,True
ACT-2026-006407,2026-08-17,K03,P-FIX-WFA,PID900003,None,1,6.55,True
ACT-2026-006408,2026-08-17,K03,P-MOB-GSM,PID170758,MNP,1,2.02,True
ACT-2026-006409,2026-08-17,K03,P-FIX-FBR,PID526018,None,1,10.92,True
ACT-2026-006410,2026-08-17,K03,P-MOB-GSM,PID743920,None,1,1.01,True
ACT-2026-006411,2026-08-17,K03,P-MOB-GSM,PID714412,None,1,1.01,True
ACT-2026-006412,2026-08-17,K04,P-MOB-GSM,PID923635,None,1,1.01,True
ACT-2026-006413,2026-08-17,K04,P-MOB-GSM,PID588653,None,1,1.01,True
ACT-2026-006414,2026-08-17,K04,P-MOB-GSM,PID507629,None,1,0.0,False
ACT-2026-006415,2026-08-17,K04,P-MOB-GSM,PID605392,None,1,1.01,True
ACT-2026-006416,2026-08-17,K04,P-MOB-GSM,PID662000,None,1,1.01,True
ACT-2026-006417,2026-08-17,K04,P-MOB-GSM,PID166531,None,1,1.01,True
ACT-2026-006418,2026-08-17,K04,P-MOB-GSM,PID842503,None,1,1.01,True
ACT-2026-006419,2026-08-17,K04,P-DEV-DEV,PID748648,None,1,4.38,True
ACT-2026-006420,2026-08-17,K04,P-MOB-GSM,PID576086,MNP,1,2.02,True
ACT-2026-006421,2026-08-17,K05,P-MOB-GSM,PID988339,None,1,1.01,True
ACT-2026-006422,2026-08-17,K05,P-MOB-GSM,PID454636,None,1,1.01,True
ACT-2026-006423,2026-08-17,K05,P-MOB-GSM,PID578587,None,1,1.01,True
ACT-2026-006424,2026-08-17,K05,P-MOB-GSM,PID612288,None,1,1.01,True
ACT-2026-006425,2026-08-17,K05,P-MOB-GSM,PID814515,None,1,1.01,True
ACT-2026-006426,2026-08-17,K05,P-MOB-GSM,PID932145,None,1,1.01,True
ACT-2026-006427,2026-08-17,K05,P-DEV-DEV,PID455673,None,1,4.38,True
ACT-2026-006428,2026-08-17,K06,P-MOB-GSM,PID265496,None,1,1.01,True
ACT-2026-006429,2026-08-17,K06,P-MOB-GSM,PID739090,None,1,1.01,True
ACT-2026-006430,2026-08-17,K06,P-MOB-GSM,PID692060,None,1,1.01,True
ACT-2026-006431,2026-08-17,K07,P-MOB-GSM,PID757596,None,1,0.97,True
ACT-2026-006432,2026-08-17,K07,P-FIX-BIB,PID616135,None,1,14.87,True
ACT-2026-006433,2026-08-17,K07,P-MOB-GSM,PID640469,None,1,0.97,True
ACT-2026-006434,2026-08-17,K07,P-MOB-GSM,PID122779,None,1,0.97,True
ACT-2026-006435,2026-08-17,K07,P-MOB-GSM,PID460290,None,1,0.97,True
ACT-2026-006436,2026-08-17,K07,P-MOB-GSM,PID353484,None,1,0.97,True
ACT-2026-006437,2026-08-17,K07,P-MOB-GSM,PID159020,None,1,0.97,True
ACT-2026-006438,2026-08-17,K07,P-MOB-GSM,PID346742,None,1,0.97,True
ACT-2026-006439,2026-08-17,K07,P-MOB-GSM,PID723554,None,1,0.97,True
ACT-2026-006440,2026-08-17,K08,P-MOB-OTH,PID873888,None,1,1.46,True
ACT-2026-006441,2026-08-17,K08,P-MOB-GSM,PID132582,MNP,1,1.95,True
ACT-2026-006442,2026-08-17,K08,P-MOB-GSM,PID130692,None,1,0.97,True
ACT-2026-006443,2026-08-17,K08,P-DIG-SVC,PID309777,None,1,5.73,True
ACT-2026-006444,2026-08-17,K08,P-MOB-GSM,PID150572,None,1,0.97,True
ACT-2026-006445,2026-08-17,K08,P-MOB-OTH,PID991495,None,1,1.46,True
ACT-2026-006446,2026-08-17,K08,P-MOB-GSM,PID469913,None,1,0.97,True
ACT-2026-006447,2026-08-17,K08,P-MOB-GSM,PID414303,None,1,0.97,True
ACT-2026-006448,2026-08-17,K08,P-MOB-GSM,PID376595,MNP,1,1.95,True
ACT-2026-006449,2026-08-17,K08,P-MOB-GSM,PID582554,None,1,0.97,True
ACT-2026-006450,2026-08-17,K08,P-FIX-WFA,PID797271,None,1,5.95,True
ACT-2026-006451,2026-08-17,K09,P-MOB-GSM,PID838789,None,1,0.97,True
ACT-2026-006452,2026-08-17,K09,P-MOB-OTH,PID991110,None,1,1.46,True
ACT-2026-006453,2026-08-17,K09,P-MOB-GSM,PID372771,None,1,0.97,True
ACT-2026-006454,2026-08-17,K09,P-MOB-GSM,PID360707,MNP,1,1.95,True
ACT-2026-006455,2026-08-17,K09,P-MOB-GSM,PID440126,None,1,0.97,True
ACT-2026-006456,2026-08-17,K09,P-MOB-OTH,PID273876,None,1,1.46,True
ACT-2026-006457,2026-08-17,K09,P-MOB-GSM,PID194067,None,1,0.97,True
ACT-2026-006458,2026-08-17,K09,P-MOB-GSM,PID597713,None,1,0.97,True
ACT-2026-006459,2026-08-17,K09,P-MOB-GSM,PID111112,None,1,0.97,True
ACT-2026-006460,2026-08-17,K10,P-MOB-GSM,PID161732,MNP,1,1.95,True
ACT-2026-006461,2026-08-17,K10,P-MOB-GSM,PID523765,None,1,0.97,True
ACT-2026-006462,2026-08-17,K10,P-MOB-GSM,PID276788,None,1,0.97,True
ACT-2026-006463,2026-08-17,K10,P-FIX-WFA,PID481124,None,1,5.95,True
ACT-2026-006464,2026-08-17,K10,P-MOB-GSM,PID118787,None,1,0.97,True
ACT-2026-006465,2026-08-17,K10,P-MOB-GSM,PID747969,None,1,0.97,True
ACT-2026-006466,2026-08-17,K10,P-MOB-GSM,PID881833,None,1,0.97,True
ACT-2026-006467,2026-08-17,K11,P-MOB-GSM,PID389992,None,1,0.97,True
ACT-2026-006468,2026-08-17,K11,P-MOB-GSM,PID816539,MNP,1,1.95,True
ACT-2026-006469,2026-08-17,K11,P-MOB-GSM,PID622751,None,1,0.97,True
ACT-2026-006470,2026-08-17,K11,P-MOB-GSM,PID972734,None,1,0.97,True
ACT-2026-006471,2026-08-17,K11,P-MOB-GSM,PID756419,None,1,0.97,True
ACT-2026-006472,2026-08-17,K11,P-MOB-GSM,PID490339,None,1,0.97,True
ACT-2026-006473,2026-08-17,K11,P-MOB-OTH,PID377941,None,1,1.46,True
ACT-2026-006474,2026-08-17,K11,P-MOB-GSM,PID513704,None,1,0.97,True
ACT-2026-006475,2026-08-17,K11,P-MOB-GSM,PID799952,None,1,0.97,True
ACT-2026-006476,2026-08-17,K12,P-MOB-GSM,PID575729,MNP,1,1.95,True
ACT-2026-006477,2026-08-17,K12,P-MOB-GSM,PID961692,None,1,0.97,True
ACT-2026-006478,2026-08-17,K12,P-MOB-GSM,PID964282,None,1,0.97,True
ACT-2026-006479,2026-08-17,K12,P-MOB-GSM,PID740621,None,1,0.97,True
ACT-2026-006480,2026-08-17,K12,P-MOB-GSM,PID132534,None,1,0.97,True
ACT-2026-006481,2026-08-17,K13,P-MOB-GSM,PID120917,MNP,1,2.09,True
ACT-2026-006482,2026-08-17,K13,P-MOB-OTH,PID472301,None,1,1.57,True
ACT-2026-006483,2026-08-17,K13,P-MOB-GSM,PID527621,None,1,1.04,True
ACT-2026-006484,2026-08-17,K13,P-MOB-GSM,PID246104,None,1,1.04,True
ACT-2026-006485,2026-08-17,K13,P-MOB-GSM,PID882340,None,1,1.04,True
ACT-2026-006486,2026-08-17,K13,P-MOB-GSM,PID999502,None,1,1.04,True
ACT-2026-006487,2026-08-17,K13,P-DIG-SVC,PID655730,None,1,4.99,True
ACT-2026-006488,2026-08-17,K13,P-MOB-GSM,PID304615,None,1,1.04,True
ACT-2026-006489,2026-08-17,K13,P-MOB-GSM,PID763812,None,1,1.04,True
ACT-2026-006490,2026-08-17,K13,P-MOB-GSM,PID823749,None,1,1.04,True
ACT-2026-006491,2026-08-17,K13,P-MOB-GSM,PID905411,None,1,1.04,True
ACT-2026-006492,2026-08-17,K13,P-MOB-OTH,PID152778,None,1,1.57,True
ACT-2026-006493,2026-08-17,K13,P-MOB-GSM,PID443544,None,1,1.04,True
ACT-2026-006494,2026-08-17,K13,P-MOB-GSM,PID689846,None,1,1.04,True
ACT-2026-006495,2026-08-17,K13,P-MOB-GSM,PID305371,MNP,1,2.09,True
ACT-2026-006496,2026-08-17,K13,P-MOB-GSM,PID763438,None,1,1.04,True
ACT-2026-006497,2026-08-17,K13,P-MOB-GSM,PID391336,MNP,1,2.09,True
ACT-2026-006498,2026-08-17,K14,P-MOB-GSM,PID913357,None,1,1.04,True
ACT-2026-006499,2026-08-17,K14,P-MOB-GSM,PID184882,None,1,1.04,True
ACT-2026-006500,2026-08-17,K14,P-MOB-GSM,PID909477,None,1,1.04,True
ACT-2026-006501,2026-08-17,K14,P-FIX-WFA,PID196705,FNP,1,4.02,True
ACT-2026-006502,2026-08-17,K14,P-MOB-GSM,PID191594,None,1,1.04,True
ACT-2026-006503,2026-08-17,K14,P-FIX-BIB,PID264161,None,1,10.04,True
ACT-2026-006504,2026-08-17,K14,P-MOB-GSM,PID372546,None,1,1.04,True
ACT-2026-006505,2026-08-17,K14,P-MOB-GSM,PID970606,None,1,1.04,True
ACT-2026-006506,2026-08-17,K14,P-MOB-GSM,PID922620,None,1,1.04,True
ACT-2026-006507,2026-08-17,K14,P-MOB-OTH,PID553680,None,1,1.57,True
